-0.462925 -0.00832631 -0.0181674 0 -10569.3 -23070.7
2.75536 -0.00818624 -0.0178617 0 1823.52 3978.76
-3.07462 -0.0114173 0.00330764 0 -3384.22 981.519
0.353977 -0.0109835 0.00318097 0 34291.1 -9948.44
-2.18897 0.00405389 0.0183124 0 2150.12 9508.49
4.8592 0.00401301 0.0181317 0 -1021.54 -4520.7
-5.39137 -0.0104383 -0.00397619 0 -3617.72 -1381.65
0.133925 -0.00815246 -0.00310294 0 166849 63488.9
-23.4023 -0.0122484 -0.00862203 0 -1752.72 -1238.22
46.854 -0.0122069 -0.00859273 0 907.622 641.267
-33.2111 0.0188521 -0.0114404 0 919.029 -563.608
5.71994 0.0187233 -0.0113615 0 -7311.53 4470.05
-0.525788 0.0106608 -0.0055991 0 79004.4 -41479.1
5.03598 0.00929183 -0.00488001 0 -8393.66 4405.82
-13.6413 -0.0140769 -0.0128662 0 -2527.65 -2309.77
102.215 -0.0140259 -0.0128197 0 639.429 585.214
-77.6491 0.00905744 0.00314921 0 -356.576 -126.725
18.7389 0.00905733 0.00314917 0 -380.28 -134.427
-55.1694 0.00474692 -0.000712434 0 -412.921 59.802
43.6912 0.0047468 -0.000712414 0 -431.432 62.9163
-18.9423 -0.00497536 0.0164861 0 40.3906 -135.367
0.567695 -0.00496898 0.016465 0 928.616 -3057.71
-2.49705 0.0122431 -0.0163947 0 374.832 -502.948
7.55431 0.0122353 -0.0163842 0 -556.643 745.902
-28.2993 0.013695 -0.00652592 0 -91.6332 45.5097
15.2084 0.0136894 -0.00652331 0 -661.476 311.499
-1.56411 -0.00762491 -0.00188856 0 -1735.62 -399.27
12.2373 -0.0075885 -0.00187981 0 1899.37 456.736
-120.231 0.00936041 -0.009028 0 -508.342 491.325
3.41773 0.00934469 -0.0090123 0 -2056.81 2027.27
-66.6732 0.0042859 0.0100889 0 -101.696 -238.961
1.22166 0.00426109 0.0100305 0 -2500.1 -5893.42
-20.2368 -0.0125002 -0.0038143 0 -199.057 -60.1255
6.60942 -0.0124846 -0.0038095 0 1306.36 399.824
-3.83439 0.00381357 0.0009428 0 730.212 174.11
0.184617 0.00358137 0.000887964 0 -20698 -5004.77
-5.99763 0.0128438 -9.36168e-05 0 1555.25 5.09313
75.5804 0.0128245 -9.36577e-05 0 -217.083 0.0633482
-3.05914 -0.00336796 -0.00180782 0 -1584.04 -836.689
0.443752 -0.00321766 -0.00172745 0 11302.1 5969.81
-10.4586 -0.00294232 -0.0182508 0 -216.591 -1303.61
27.3962 -0.00293813 -0.0182255 0 130.947 798.485
-12.5736 0.015656 -0.00460835 0 816.4 -234.287
3.13197 0.0155745 -0.00458463 0 -5866.74 1701.35
-12.0265 -0.0189819 -0.00642876 0 -1234.89 -421.26
6.75567 -0.0189372 -0.00641347 0 2422.72 827.211
-1.07095 -0.00539476 0.0166739 0 -5320.77 16358.8
0.785824 -0.00523671 0.0161875 0 7410.85 -22796.5
-9.47509 -0.00122435 -0.0190292 0 -92.2782 -1434.57
0.332428 -0.0011768 -0.0182894 0 3707.97 57624.2
-53.7661 -0.00474491 -0.00162895 0 1.21194 -1.72068
2.52479 -0.00469577 -0.0016117 0 3926.32 1365.39
-5.54013 -0.0147158 -0.0142767 0 -3172.74 -3082.85
61.8085 -0.0146666 -0.0142289 0 481.022 467.389
-3.7385 -0.0127211 0.00557851 0 -6707.91 2937.56
2.80331 -0.0125072 0.00548491 0 9057.75 -3964.83
-0.684791 -0.0112879 0.00488417 0 -36376.3 15736.7
0.051602 -0.0043304 0.00188347 0 469296 -202216
-8.66254 0.00859653 0.0143461 0 415.841 696.941
24.7559 0.00858115 0.0143205 0 -774.378 -1290.08
-2.61431 0.0268808 -0.00749803 0 5260.62 -1463.81
2.34001 0.0266564 -0.00743553 0 -10694.9 2976.16
-0.725182 0.0154264 0.0132594 0 34211 29385.2
85.6724 0.0149372 0.0128396 0 -333.146 -285.923
-1.24943 0.00520235 0.00953805 0 13185 24202.9
0.256599 0.00406664 0.00745545 0 -64295.1 -117888
-121.333 -0.00134694 -0.0125729 0 -23.3511 -235.73
1.02775 -0.00128481 -0.0119816 0 4079.1 39385.1
-1.11851 -0.012377 0.00268672 0 -35316 7678.64
4.98075 -0.011731 0.00254635 0 7981.97 -1734.05
-14.057 -0.00117026 0.0259952 0 -104.12 2402.31
2.68977 -0.00115924 0.0257419 0 621.617 -14302.5
-36.9683 0.00260845 0.00145614 0 360.121 194.796
32.5089 0.00259592 0.0014494 0 -449.373 -241.346
-0.407441 -0.0079492 0.000956656 0 -89452.9 10544.5
1.85676 -0.00621948 0.000751384 0 19576 -2303.94
-4.93156 0.00332673 0.00449166 0 4068.11 5365.59
10.6179 0.00322674 0.0043599 0 -2054.21 -2710.84
-33.8999 0.00736122 -0.0124192 0 851.704 -1446.06
13.4815 0.0073059 -0.0123254 0 -2491.86 4225.35
-2.59413 0.019326 -0.00240435 0 16862 -2078.56
3.42998 0.0187344 -0.00233049 0 -19633.2 2444.35
-0.340576 0.0151829 0.00227797 0 208596 31860.1
3.55573 0.0112361 0.0016774 0 -19808.1 -3029.3
-0.102876 0.0204946 -0.00881099 0 624950 -269006
0.320936 0.00839911 -0.00360664 0 -84668.2 36210.1
-0.22766 0.0161907 0.0126845 0 254446 198793
