125 1.08854 -0.00443357 -437.252 -611.247 12.54
115.232 -0.627893 -0.00424577 -230.871 641.478 -5.56047
124.73 -0.143688 -0.0226013 167.922 382.082 3.30408
119.14 0.811133 -0.00945357 -13.7246 -679.653 19.7175
117.326 -0.900173 0.0243883 -155.617 657.689 -5.71395
125 0.0250796 -0.0155053 14.7739 -29.9721 56.2955
124.863 0.504391 -0.00299984 -186.434 -575.34 33.9686
120.875 -1.27843 0.00305028 -840.539 594.535 5.88401
124.902 0.842946 -0.00598175 -27.2889 -650.892 -2.09384
123.741 0.253614 0.00137133 -179.767 -331.757 11.7355
124.759 0.640946 -0.00469362 -432.807 -591.576 11.6018
121.783 0.435708 -0.0159426 -37.4571 -594.175 64.5211
123.927 0.652681 -0.00493446 -202.693 -643.383 16.4637
123.833 0.949365 -0.0120419 -44.8729 -624.817 42.3721
113.591 0.73436 0.0225287 84.8004 -705.736 -75.4947
125 -0.130092 -0.0303178 21.222 257.44 101.596
121.333 0.768327 0.00039904 -80.5597 -670.849 20.3666
110.538 -0.299145 -0.0292101 57.3442 531.692 64.1917
124.999 0.0204284 0.0153643 -72.4072 -17.05 -8.27658
110.342 -0.0806281 0.0304086 394.351 545.314 -290.254
123.855 -0.383993 -0.036563 34.048 589.658 115.033
125 1.03407 -0.00600043 160.349 -547.666 -5.91852
121.763 0.64997 -0.00334736 111.684 -704.072 36.6961
124.985 -0.442883 -0.0414938 -444.014 442.393 62.4075
119.342 0.196422 -0.0169647 -17.1979 -313.136 85.5274
125 -0.0546249 -0.0233393 155.416 158.792 12.9429
123.226 0.339236 -0.0293176 50.3033 -569.085 79.4626
122.136 0.665179 0.00511155 -198.838 -653.549 23.0905
125 0.128569 -7.19819e-05 -625.927 -118.298 -4.35857
124.326 -0.183653 -0.00521072 292.381 628.872 -223.879
125 -0.346062 -0.0220706 96.8002 574.105 78.5667
120.731 -0.269536 0.00388569 -16.5047 439.232 3.16013
123.276 -0.34257 0.00329042 -600.202 342.996 -9.18462
124.864 -0.470135 0.00561601 35.2199 646.609 -29.3241
123.83 -0.646875 -0.00666163 -23.8898 662.501 23.6016
124.618 0.00351069 0.016494 571.19 -262.587 -233.962
124.388 0.0304665 -0.0302833 -67.1026 -33.9532 79.9753
117.679 0.277353 -0.0129856 -139.142 -378.304 36.79
122.841 -0.151654 -0.005745 243.461 439.233 -134.148
125 0.148955 0.016705 397.751 -757.689 -236.52
124.532 0.950582 0.0282274 -244.415 -636.394 -50.7022
118.461 -0.240253 -0.0325645 118.419 484.117 110.454
121.588 -0.302838 0.00998899 372.491 767.706 -146.18
125 0.837969 0.00886314 -369.168 -655.178 -1.62941
125 0.0631721 -0.0086624 500.187 -638.708 -327.786
124.997 0.428749 -0.0214081 -59.2485 -571.652 66.0352
125 -0.55637 0.0309246 -243.29 578.457 -67.0842
119.955 -0.158465 -0.0260014 107.599 336.314 92.6519
125 0.0407994 -0.026032 101.175 -65.5162 99.0686
125 -0.309259 -0.00518638 -71.866 455.778 32.7476
112.064 -0.800154 0.00203209 76.8694 700.217 -32.6614
121.017 -0.702444 0.000630653 -249.768 647.602 2.44559
122.927 0.36928 -0.0231934 105.574 -619.174 64.0291
124.991 -0.442879 0.00347718 -129.185 556.045 10.1621
121.824 -0.0217978 -0.0292202 182.205 82.7223 -3.35048
122.466 -0.642942 -0.00207924 -175.51 629.383 -7.54295
115.141 0.81574 0.0104374 164.343 -670.554 -48.2425
125 -0.437747 0.00241624 -396.072 448.736 -17.505
120.656 0.0698643 0.00972034 -287.771 -76.2459 -10.5985
124.999 0.152303 -0.0426837 49.9559 -282.408 164.339
124.629 -0.239163 -0.0254853 71.9947 462.912 90.4003
123.241 -0.799736 0.00802814 323.291 637.694 -24.0204
124.955 -0.55262 -0.0199525 63.8023 674.309 45.9343
117.021 0.090605 -0.0174496 45.522 -162.602 105.902
125 0.72753 -0.00659477 -426.263 -620.45 37.4781
125 -0.327079 0.00747136 -1.06674 486.817 1.09139
123.531 0.186823 0.0119527 -331.967 -211.222 -20.2527
125 0.415123 0.0105436 -317.847 -451.459 -22.3864
123.475 -0.619973 -0.00754241 -20.7019 655.364 29.5699
125 -0.0986404 0.0194417 -439.761 114.277 -37.8663
124.801 0.339253 0.00494718 547.45 -850.075 -113.616
125 0.14899 -0.019857 154.961 -370.489 -24.3921
124.836 -0.628157 0.00878356 -9.35706 657.335 -30.1494
125 -0.320394 -0.0340584 -106.907 453.818 112.941
124.329 0.0567237 -0.0389117 18.1864 -90.6347 87.7788
117.242 0.307042 -0.007108 218.699 -670.474 -115.987
94.6109 -0.0366473 0.0947086 794.762 -188.809 93.3762
123.554 -0.307151 0.00532896 370.293 766.58 -151.477
122.118 -0.831168 -0.0117875 246.818 632.757 26.6774
123.271 0.611112 0.0031856 179.967 -729.423 -42.2331
125 0.557948 0.0102249 -291.238 -577.556 -15.326
124.983 0.82563 -0.00740607 -96.6378 -659.501 -1.69989
122.482 0.197529 -0.0139523 240.973 -538.713 -10.6434
119.801 0.940269 0.0142463 32.7845 -631.287 -2.35455
121.509 -0.258578 0.0165614 -274.564 327.833 -46.3865
124.382 0.441019 -0.0123957 -241.639 -506.277 25.5066
124.429 -0.506512 -0.0125827 255.637 723.288 22.5002
116.84 0.775153 -0.0117498 -88.921 -681.761 8.85343
120.668 -0.759658 0.00276314 291.43 674.56 -31.5192
124.535 0.104217 -0.0114121 364.322 -465.201 -256.136
122.055 0.0702835 0.000787148 402.033 -491.469 -356.116
125 0.429887 0.00667158 598.005 -781.211 -3.44983
124.312 0.652479 0.00918114 -981.354 -500.79 -9.78325
125 -0.0675269 0.0215455 -706.063 68.5075 -35.9491
123.822 0.741101 2.21372e-05 -575.057 -610.633 7.91133
125 -0.161953 0.00624797 -80.6939 262.493 -6.2289
125 -0.353263 0.0184048 -217.758 434.995 -26.1623
122.421 -0.539161 0.0305911 138.143 712.959 -115.134
124.997 -1.18536 -0.00125427 5.58792 504.796 32.7225
125 -0.487493 -0.00113735 -142.123 558.108 0.0104226
124.481 -0.170156 -0.00370425 407.612 775.688 -235.397
125 -0.0394567 0.0157285 -144.309 65.7389 -5.85947
123.455 0.0141472 -0.0311395 171.246 -11.6856 28.4935
124.435 0.337761 0.0102607 318.267 -782.426 -170.239
111.627 -0.122305 -0.0205292 239.659 368.727 -35.8688
124.976 -0.224754 -0.0181728 -460.195 248.648 26.7943
118.935 -0.0449978 -0.0218802 171.127 139.399 -14.3214
113.149 -0.61983 -0.0110577 166.797 741.753 72.5835
123.394 0.279126 -0.0123621 253.599 -640.316 -71.1612
125 -0.177431 -0.0174693 209.442 485.312 -32.7525
120.434 0.484654 0.016126 -538.577 -454.68 0.110622
124.795 -1.03638 0.0100025 -143.923 596.399 -21.8226
125 -0.144309 0.00286106 -794.957 134.907 -7.03333
119.37 0.628316 -0.0288544 -128.616 -684.997 71.8947
124.991 -0.0922805 0.0135332 -151.54 136.836 -54.712
125 -0.442137 0.00360609 287.077 773.906 -86.1231
123.698 -0.435539 -0.0300088 -132.644 520.013 45.106
124.053 -0.0105034 -0.00561574 473.14 133.169 -344.22
124.91 -0.0484469 0.00160843 430.945 377.617 -342.717
125 0.189671 -0.00647477 159.738 -475.459 -96.8832
118.162 0.0104058 -0.00469023 70.0806 -1.78438 52.2667
124.621 0.493966 0.00115062 78.0429 -680.332 -24.1312
125 0.127987 0.0127777 622.977 -917.448 -111.245
124.961 0.0944011 -0.0257127 75.3025 -173.766 104.958
121.92 -0.593308 0.00633841 -227.029 606.653 -0.585195
125 -1.14031 -0.00527751 51.6656 518.153 61.887
119.732 0.843835 -0.00245018 -231.871 -684.005 9.11177
119.136 -0.233626 -0.00967245 -79.3733 370.765 73.4719
118.543 0.794604 -0.0061967 -417.424 -662.795 11.9918
125 0.115176 0.00559172 -230.02 -139.26 0.0354932
124.408 -0.314398 -0.0113822 90.7665 546.363 55.6833
124.339 -0.445601 0.0243901 -100.113 562.233 -53.3275
121.007 -0.365707 -0.0217765 107.583 598.98 73.292
101.207 -0.316677 0.00687091 -429.783 362.667 -32.6136
118.72 0.324327 0.00398747 311.991 -796.995 -175.065
125 -0.0606633 0.00457369 -375.653 77.9548 -12.2183
124.532 0.498012 0.00891153 167.03 -730.4 -41.3154
123.317 -0.280444 -0.000400009 268.81 732.361 -165.681
118.185 0.778129 0.00361895 -472.188 -645.823 -0.300794
125 -1.01329 -0.0143621 -94.5391 596.555 12.5982
99.8403 0.561985 -0.0166876 99.9549 -784.745 0.485945
116.677 -0.103027 0.0030698 451.931 718.116 -314.382
122.859 0.227094 0.00142918 613.158 -908.134 -110.254
124.604 -0.526103 0.00151159 -304.971 542.411 -3.88809
125 0.0149186 -0.0261251 89.9628 -10.8423 100.628
124.999 0.920525 -0.00870438 235.85 -590.845 1.172
124.78 -0.633551 -0.000671683 115.691 693.585 -1.78985
120.782 -0.386893 0.0259378 -27.2857 535.143 -55.1807
123.302 -0.0751784 0.0128261 466.364 610.181 -178.616
112.487 -0.053436 -0.0238078 92.612 130.772 102.238
125 -0.211217 -0.0206495 237.428 551.487 -6.5678
124.998 -0.0141132 -0.0271346 74.5546 47.1952 85.5926
110.78 -0.319258 0.00849645 6.4239 550.656 -41.889
121.373 0.850966 0.0152312 132.706 -645.653 -6.11851
120.925 -0.542732 -0.00291469 175.715 729.412 -17.9828
124.752 -0.101251 -0.0242598 205.344 290.176 22.823
125 0.03669 -0.000303375 447.731 -282.881 -347.925
120.841 0.0753344 -0.0214663 179.15 -181.429 -11.1309
124.981 0.430988 -0.0184717 94.7598 -658.822 46.9874
112.866 0.0145993 -0.00576079 490.683 -107.726 -374.997
124.694 0.448113 -0.00794677 -491.427 -437.896 7.8543
122.92 0.263744 -0.00605462 197.21 -609.896 -88.531
123.453 -0.323068 0.00628166 672.228 861.157 -0.0695651
125 0.778342 -0.000264812 456.558 -618.306 -28.1146
124.845 -0.380725 -0.0111642 -157.078 469.583 20.8305
125 -0.0234306 0.0397463 -576.84 29.0571 -70.2585
125 -1.10268 0.00581154 -432.129 602.694 -3.61385
108.192 -0.0548946 -0.0305129 245.241 192.781 72.0084
105.501 -0.694866 -0.012565 -381.986 670.134 16.9472
125 0.261963 0.0361932 -586.254 -251.116 -63.7463
123.321 0.0176205 -0.0137015 350.402 -45.1206 -225.322
117.09 0.0567281 0.0139162 -115.178 -74.2949 -18.3831
121.959 -0.395692 -0.022738 5.56109 597.651 73.375
124.672 0.0561748 -0.0156918 510.713 -618.013 -357.625
123.963 0.0707725 -0.0116712 236.691 -182.606 -88.7429
116.426 -0.112538 -0.0217923 387.01 556.577 -214.545
125 -0.526192 0.0094652 44.3402 666.538 7.55846
124.984 -0.410319 -0.0304965 -61.1311 539.998 93.1651
120.396 0.743392 -0.000472369 -577.354 -614.3 5.93561
125 0.0453242 -0.0202365 221.027 -103.826 -36.7668
124.923 1.27289 0.000133394 -275.023 -511.978 -4.52664
123.696 -0.499554 0.00593595 431.411 775.97 -14.0974
124.02 -0.553474 -0.00357991 -147.791 593.826 -7.4591
124.999 0.475944 -0.00837403 260 -733.955 -32.1594
124.999 -0.210893 0.00512218 -588.649 215.955 -15.9527
123.957 0.833183 0.000799904 -470.763 -652.12 6.87183
119.497 0.00647629 0.000493172 -284.194 1.35882 29.7721
101.053 0.0758653 0.00188968 412.497 -612.358 -377.631
124.52 -0.448128 0.0223257 -361.394 471.125 -39.8958
124.946 0.474878 -0.0159148 102.07 -678.652 39.5576
120.625 1.00066 0.000883556 425.358 -520.908 -74.0206
116.108 0.374297 0.0151825 262.73 -799.287 -168.372
124.655 -0.416065 0.00450981 -138.761 502.607 -8.8131
114.146 0.0308375 -0.00608181 294.207 -95.6737 -249.278
125 -0.0448134 -0.027259 91.7136 108.101 95.7055
119.135 -0.754769 -0.0124604 -29.3377 684.356 18.2233
121.774 -0.138439 0.00763253 -310.978 174.888 -44.629
124.931 0.0253538 -0.0160011 302.532 -72.3989 -202.352
124.517 0.113698 0.0147011 361.781 -490.729 -276.781
124.622 -0.978077 -0.0206599 -155.872 616.531 30.6392
125 -0.633871 -0.0018928 179.1 714.75 -9.13949
125 -0.211781 -0.0133557 207.089 540.081 -18.1283
115.076 -0.581735 -0.000661589 225.165 774.788 -18.6976
123.41 0.621426 -0.00970573 80.3507 -697.162 -14.2597
121.09 0.152249 0.0172895 -257.206 -185.591 -33.9717
121.579 0.418161 0.0140071 426.689 -808.862 -123.781
124.655 0.857572 0.00503293 297.948 -608.203 -26.5604
123.456 0.503158 -0.0146005 -42.2037 -629.649 43.5653
124.731 -0.00974992 -0.026487 61.63 38.2897 106.251
125 1.06852 -0.0136435 -141.916 -583.834 20.751
123.081 0.963246 0.000389044 -207.149 -638.811 10.412
120.245 -0.757919 9.18695e-05 7.73161 697.684 -0.449028
123.745 -0.213176 0.00446383 284.539 664.937 -176.269
124.826 -0.107289 0.0770447 793.096 -1011.51 115.783
124.998 0.0598482 -0.01236 -145.37 -71.1714 26.0871
125 0.267805 -0.0089507 230.462 -618.486 -84.3213
122.635 -0.590551 0.000330858 267.325 746.938 -31.7011
123.758 0.553605 -0.00676546 137.664 -733.953 -27.6839
122.283 0.931872 0.00189372 -177.032 -644.027 4.69615
124.91 0.046207 -0.0188023 336.784 -171.252 -234.22
124.228 0.00967372 -0.00991811 -376.179 -2.9745 26.9151
121.874 -1.34521 -0.0135981 -77.5774 447.65 42.4337
110.262 1.1863 -0.000426114 111.217 -519.806 2.30998
119.083 0.0035102 0.0157231 599.163 345.429 -214.502
124.498 -0.253617 -0.000855228 317.447 716.853 -152.01
124.098 0.191011 0.0327804 -282.043 -221.722 -56.2009
125 0.688981 0.00281496 -72.6756 -674.906 16.2888
125 0.163816 0.000455143 -539.577 -158.857 -6.5621
121.021 0.28074 -0.0146576 72.1907 -507.704 56.9643
125 -0.116633 0.000112791 -66.1139 195.901 24.8266
123.919 -0.0168737 -0.0123894 369.84 108.157 -253.032
120.479 -0.692133 -0.0232245 -408.36 597.165 33.3511
116.645 -0.556309 0.014442 -157.585 616.767 -51.4309
125 0.0887385 -0.0289411 36.1132 -155.887 99.2193
125 0.13218 -0.000221239 -545.141 -126.719 0.20013
121.597 -0.429192 0.00875777 406.41 817.885 -15.9593
124.999 0.527528 -0.00242903 736.692 -697.102 -17.6623
124.167 0.919322 0.00115788 267.715 -583.732 -18.7183
124.898 0.317928 -0.00200771 -299.121 -363.423 13.3148
125 1.14822 0.00287461 -506.298 -595.771 2.5837
125 -0.307298 -0.0115512 132.211 619.022 -15.6107
120.464 0.0124743 0.00096257 359.874 -24.4041 -204.852
125 0.921695 0.000303496 -774.221 -642.878 -0.0714396
124.888 0.324606 0.00620503 -321.038 -366.308 -7.38456
125 0.747693 0.00300512 263.006 -667.747 -45.2153
124.801 1.51832 0.00844467 -237.445 -389.905 -14.3485
114.431 0.328667 0.00427566 -38.863 -489.518 29.1408
125 0.397607 -0.0160612 -116.893 -524.991 35.9644
123.845 0.180886 0.0102552 -146.255 -238.753 -45.0322
123.369 -0.363206 -0.0152175 157.51 679.857 33.9124
121.847 -0.875094 0.021745 -67.927 645.176 -3.03824
124.016 -0.758901 0.00423358 -137.83 660.11 -15.7212
125 0.135752 -0.00363935 -82.1134 -199.782 31.6421
124.032 0.157691 -0.00571222 -151.215 -206.383 26.028
119.464 -0.130755 0.0150842 540.588 901.659 -144.692
124.105 0.820354 0.00162216 -40.0473 -659.307 4.57186
120.06 1.16612 -0.0101744 -693.999 -630.894 16.5092
123.633 1.19718 -0.00123408 -165.762 -534.56 6.94394
109.177 0.862062 0.0110306 203.364 -665.137 -36.5033
123.499 0.615915 -0.00978305 -2.30986 -667.309 28.1463
124.968 0.577988 -0.00249528 -609.254 -517.491 1.87253
125 -0.303005 -0.0157349 216.022 638.612 -28.0634
122.951 0.475714 -0.0101302 -62.4626 -613.497 51.238
116.688 0.368656 -0.00987051 156.359 -737.819 -22.5383
124.644 0.484559 0.00827487 401.946 -776.654 -25.5604
124.82 -0.0857697 -0.00157541 -94.0389 145.107 26.1897
124.981 -0.307173 0.0106701 -164.645 405.665 -21.5725
119.926 -1.14132 0.0067181 -305.934 577.301 0.650536
124.286 0.236465 -0.0399412 65.2612 -441.786 74.5828
115.472 0.174735 -0.0124908 -130.751 -261.725 67.3988
122.038 -0.0984622 -0.0233849 113.154 219.564 104.41
122.924 -0.0786164 -0.0304683 -80.7628 134.305 77.0154
115.08 0.0455169 -0.0126348 351.389 -176.965 -249.214
125 -0.412705 -0.022926 9.7439 608.738 66.8508
125 0.856801 -0.0184559 85.7765 -639.354 21.2794
122.219 -0.219943 -0.0213299 244.314 574.368 -2.71806
125 0.485979 -0.0183933 -101.149 -609.966 61.5583
124.861 0.442449 -0.00398412 -396.717 -451.452 2.60695
124.911 0.181105 -0.00168345 -102.365 -267.225 31.4582
118.251 -0.512239 -0.00129356 627.623 735.002 10.7386
121.825 -0.474142 0.00156396 -272.251 512.157 -4.97979
123.974 -0.235413 -0.00237792 -80.8197 376.328 27.6826
124.247 0.508783 0.0222486 -374.526 -522.343 -60.3207
124.468 -0.532775 -0.00445315 -158.457 582.202 4.4336
117.686 -0.247845 -0.0236021 140.176 575.52 4.98539
124.51 -0.988963 0.022635 -193.283 618.46 -37.4107
124.13 -0.778815 0.00189069 -548.548 611.078 7.22327
124.335 0.105586 0.0162628 -165.983 -132.514 -35.2997
125 0.0115674 -0.0263795 72.7404 -3.70665 80.2227
125 0.803962 0.00909711 7.32831 -664.017 -51.1204
124.296 0.592559 0.00238677 378.098 -720.59 -36.379
125 0.303861 0.00779381 -224.216 -378.132 -6.101
124.797 0.000370471 -0.00657154 -36.5626 14.9748 33.5501
125 0.132571 -0.0210466 158.145 -328.254 -12.3741
121.449 1.10089 0.0019563 99.1702 -545.072 -3.92305
125 0.804228 -0.00271545 161.6 -656.014 -1.51937
124.984 -0.217463 -0.0337725 -203.386 293.62 93.9577
123.256 -0.164707 -0.0177435 -471.028 183.621 28.4445
124.989 -0.262327 -0.000755486 277.897 711.892 -175.824
124.912 -0.93973 0.00610504 -169.632 633.983 -26.9517
124.993 0.166697 -0.0139539 83.3867 -324.425 55.3991
125 0.222884 0.00272948 -206.55 -280.453 64.2472
125 -0.146605 0.010726 -65.6328 241.699 -16.1645
124.999 -0.990087 -0.0022239 163.152 569.133 2.60829
114.582 -0.112225 -0.01166 103.667 258.51 55.8527
116.496 -0.54895 0.00961155 -144.96 601.494 -15.6412
121.811 0.000867346 0.0276457 -177.288 10.864 -48.3119
124.792 -0.645788 0.0140886 308.103 702.689 -62.7843
123.966 -0.445917 -0.0149743 46.8673 641.212 28.7012
125 0.262161 -0.00502829 -92.7102 -391.012 31.0767
124.068 -0.300943 0.00223928 -317.875 360.578 -2.46377
117.387 0.110097 -0.031995 135.563 -263.852 21.9243
124.102 0.0178412 0.0284651 758.706 981.693 -56.2339
115.33 0.0284945 -0.00524246 39.5901 -39.2237 47.3468
122.533 -0.204748 -0.0133151 190.22 530.235 -4.17353
123.005 -0.160499 -0.0261602 200.416 442.417 23.0464
124.566 0.302311 0.00606609 -133.62 -394.851 -1.57872
118.189 0.338459 -0.0166445 32.4437 -571.366 52.5849
115.509 -0.548174 -0.00161591 112.681 700.226 -10.1469
124.262 0.78368 0.00913333 512.224 -605.801 -0.0128147
118.35 0.00237934 0.0364339 609.181 -4.95572 -110.856
123.144 -0.807958 -0.00530305 -344.242 650.013 9.65126
118.333 1.10341 -0.0248951 -616.956 -634.495 25.4067
121.71 0.59299 -0.00548646 73.1036 -709.127 -4.11198
125 -0.00882735 0.00436491 404.231 92.6589 -330.2
123.825 -0.0246648 -0.0367479 145.743 83.1692 94.4026
123.371 -0.6626 0.00855749 321.364 701.859 -61.9336
119.862 -0.566291 0.00668161 -317.43 574.144 -31.7401
124.9 0.17125 0.00900957 292.93 -611.116 -216.533
119.557 0.35616 -0.0371335 -529.712 -354.672 60.7612
124.83 0.288765 0.00982695 -476.045 -297.925 -18.722
125 -0.228621 -0.0144081 152.652 542.936 7.39464
107.441 -0.762033 0.0107514 22.3559 710.148 -61.4466
120.415 0.000546839 0.0533577 614.104 -103.483 49.8388
125 -0.114853 0.00783881 -225.071 159.862 -11.1986
120.51 -0.048575 -0.0109205 145.862 143.574 -130.014
121.017 0.545286 -0.0169865 -84.2851 -656.809 53.7227
124.112 0.123143 -0.00326443 604.423 -922.971 -172.863
104.505 -0.124471 0.00161128 265.98 479.635 -261.042
115.333 0.31865 -0.0127932 65.2885 -569.234 68.9331
125 0.128391 -0.00666714 -516.517 -125.865 11.5687
118.825 -0.132288 -0.0157537 242.082 398.582 -32.9221
125 1.14488 -0.000987986 -125.815 -544.41 -30.4419
114.102 -0.420397 -0.0117814 43.8859 644.873 67.9288
124.78 -0.364218 0.00731072 -406.283 391.254 -12.6064
115.635 0.170638 0.00296857 313.14 -649.254 -268.64
124.883 0.308699 0.00596871 -106.097 -439.851 7.85053
124.954 0.137652 -0.0290761 14.2545 -244.767 39.1319
124.615 -0.190487 -0.00516298 -193.285 263.263 18.2156
124.345 -0.501478 0.000492413 -465.575 485.798 -0.00683258
120.5 -0.00369075 0.00240153 -488.892 10.9842 -23.4806
125 -1.03113 -0.00406947 413.757 501.464 -19.5839
124.981 -0.819701 -0.000743955 -452.202 634.882 16.3726
125 -0.751204 -0.000170294 134.238 679.258 5.72844
124.655 -0.823116 -0.00838284 86.4685 651.31 41.8377
124.659 0.558604 -0.0271735 -52.2031 -647.53 81.7682
125 0.136556 0.00499624 -177.657 -173.11 2.21061
123.955 0.243993 0.00329726 321.491 -727.656 -217.038
124.536 -0.00468706 -0.0110502 203.429 37.8766 -58.1774
124.126 0.156702 -0.0222799 111.756 -314.814 67.0297
123.705 0.268778 0.00282132 -66.4752 -405.357 10.1764
124.35 -0.866083 0.00463543 -166.221 650.548 3.41539
122.935 -0.154979 -0.0263392 101.637 330.593 100.384
122.035 0.0722581 0.036138 -305.539 -77.665 -61.9542
123.268 0.41059 -0.00632886 -996.248 -327.373 5.95727
119.404 -0.290286 0.0078055 -230.349 384.019 -13.8546
124.647 -0.624543 -0.00796506 177.42 716.913 -6.36408
124.235 0.344599 0.00392694 -290.639 -392.03 -1.64601
125 0.09571 -0.00901868 -122.062 -132.21 33.5423
119.321 -0.0484078 0.0612498 700.887 -464.402 3.62168
123.915 -1.25296 -0.000914893 179.715 450.788 22.3926
125 0.0569294 0.00989484 -304.946 -59.2095 -20.3538
119.343 0.542346 0.00408847 -247.209 -590.238 5.73169
124.964 -0.203704 -0.00108661 -607.035 206.999 -2.3659
124.482 0.0406888 0.00597008 398.19 -263.328 -323.96
121.264 -0.455506 -0.0385551 -337.086 484.352 77.5491
124.322 -0.559799 -0.00148854 -14.6839 637.611 6.95354
124.456 -0.187353 -0.00609845 -151.896 266.425 20.3304
112.003 -1.03754 0.00362059 -188.214 647.867 -9.18948
